,国证价值,内地消费,中证信息,中证新能,中证医药,沪深300,中证500,中证800,中证1000,国证A指
date,399371.SZ,000942.SH,000935.SH,399808.SZ,000933.SH,000300.SH,000905.SH,000906.SH,000852.SH,399317.SZ
2021/5/31,0.397028571,0.864914286,0.549485714,0.858971429,0.796342857,0.768914286,0.600457143,0.734628571,0.608914286,0.712685714
2021/6/1,0.387885714,0.877485714,0.553828571,0.8544,0.805485714,0.7744,0.599314286,0.736228571,0.618514286,0.714971429
2021/6/2,0.393142857,0.875885714,0.533485714,0.853257143,0.789257143,0.762285714,0.586057143,0.729828571,0.600914286,0.706514286
2021/6/3,0.375542857,0.857142857,0.5104,0.845028571,0.771657143,0.746742857,0.574628571,0.714742857,0.5952,0.694857143
2021/6/4,0.3424,0.879542857,0.516114286,0.859657143,0.799542857,0.746514286,0.592228571,0.716114286,0.6112,0.699885714
2021/6/7,0.336685714,0.887085714,0.561828571,0.853257143,0.805942857,0.7488,0.612342857,0.720457143,0.634971429,0.704914286
2021/6/8,0.334857143,0.8576,0.540114286,0.850514286,0.766628571,0.7312,0.596114286,0.7056,0.618514286,0.690514286
2021/6/9,0.3472,0.8512,0.531428571,0.851428571,0.778285714,0.735542857,0.597942857,0.706514286,0.621257143,0.6944
2021/6/10,0.373028571,0.8816,0.554057143,0.877942857,0.789714286,0.760457143,0.615771429,0.7328,0.631542857,0.720914286
2021/6/11,0.392457143,0.889142857,0.537371429,0.894857143,0.794285714,0.758857143,0.618057143,0.736228571,0.624914286,0.721828571
2021/6/15,0.321142857,0.912685714,0.640914286,0.914514286,0.7488,0.8128,0.416228571,0.754514286,0.6608,0.709485714
2021/6/16,0.324571429,0.895085714,0.609142857,0.8864,0.728,0.786742857,0.390171429,0.726857143,0.6256,0.676571429
2021/6/17,0.242514286,0.901257143,0.6656,0.9056,0.735771429,0.7616,0.3968,0.703314286,0.653257143,0.664685714
2021/6/18,0.223314286,0.887314286,0.664,0.917485714,0.741942857,0.755885714,0.388114286,0.698514286,0.664914286,0.666971429
2021/6/21,0.2112,0.872457143,0.672457143,0.917485714,0.737371429,0.749485714,0.405714286,0.695542857,0.679542857,0.670171429
2021/6/22,0.232685714,0.888457143,0.663771429,0.917714286,0.7552,0.766857143,0.413942857,0.711542857,0.685714286,0.686628571
2021/6/23,0.242285714,0.8864,0.701485714,0.919771429,0.754514286,0.775314286,0.425142857,0.721371429,0.698285714,0.699885714
2021/6/24,0.2576,0.898742857,0.696457143,0.925257143,0.736457143,0.799542857,0.422171429,0.735771429,0.682971429,0.702628571
2021/6/25,0.280914286,0.908114286,0.698971429,0.928228571,0.757714286,0.808685714,0.427657143,0.752914286,0.688914286,0.725257143
2021/6/28,0.2592,0.919771429,0.715885714,0.9376,0.775314286,0.809371429,0.428114286,0.754971429,0.704914286,0.728914286
2021/6/29,0.217828571,0.900571429,0.696914286,0.9376,0.769142857,0.780114286,0.415542857,0.724342857,0.689371429,0.706971429
2021/6/30,0.265371429,0.9072,0.716114286,0.9424,0.769142857,0.821485714,0.427885714,0.768457143,0.706057143,0.741942857
2021/7/1,0.274971429,0.912457143,0.710857143,0.942171429,0.785142857,0.824457143,0.403885714,0.769828571,0.681371429,0.733942857
2021/7/2,0.242057143,0.867885714,0.673371429,0.9328,0.743542857,0.7696,0.384685714,0.710171429,0.658971429,0.680228571
2021/7/5,0.2368,0.860342857,0.696,0.934628571,0.736914286,0.775314286,0.399085714,0.719542857,0.687771429,0.694628571
2021/7/6,0.208914286,0.861942857,0.696228571,0.931885714,0.704457143,0.741028571,0.4016,0.688914286,0.682514286,0.674742857
2021/7/7,0.203428571,0.8656,0.701714286,0.933485714,0.708571429,0.755657143,0.407542857,0.700342857,0.710857143,0.696457143
2021/7/8,0.170285714,0.830171429,0.6864,0.918857143,0.673142857,0.700342857,0.381485714,0.650742857,0.687314286,0.650514286
2021/7/9,0.169371429,0.8,0.682285714,0.921142857,0.674057143,0.680914286,0.4032,0.64,0.704457143,0.648685714
2021/7/12,0.205028571,0.793142857,0.676114286,0.922057143,0.676114286,0.751314286,0.415085714,0.703771429,0.707657143,0.707657143
2021/7/13,0.194742857,0.806857143,0.655085714,0.919085714,0.680914286,0.742628571,0.426742857,0.700114286,0.714971429,0.706514286
2021/7/14,0.187885714,0.791771429,0.649142857,0.915885714,0.690971429,0.717485714,0.413485714,0.679771429,0.702628571,0.690971429
2021/7/15,0.1984,0.802057143,0.656914286,0.926628571,0.702628571,0.746514286,0.427657143,0.702628571,0.705142857,0.707428571
2021/7/16,0.1904,0.780114286,0.636571429,0.9136,0.685257143,0.716342857,0.418057143,0.679085714,0.692571429,0.683428571
2021/7/19,0.200685714,0.793828571,0.648228571,0.911314286,0.7024,0.730285714,0.411428571,0.689828571,0.693942857,0.689142857
2021/7/20,0.1808,0.789028571,0.649142857,0.911542857,0.7152,0.719542857,0.410971429,0.679771429,0.689828571,0.684571429
2021/7/21,0.163657143,0.789942857,0.669028571,0.92,0.7248,0.728,0.430857143,0.692571429,0.722514286,0.7008
2021/7/22,0.176228571,0.782857143,0.688,0.923657143,0.688457143,0.734628571,0.4432,0.699885714,0.735542857,0.708342857
2021/7/23,0.169828571,0.765257143,0.667428571,0.920685714,0.648457143,0.709028571,0.424685714,0.675657143,0.712914286,0.682514286
2021/7/26,0.1328,0.729828571,0.6384,0.911542857,0.575542857,0.6368,0.387885714,0.598628571,0.682742857,0.606171429
2021/7/27,0.096228571,0.712228571,0.632,0.902171429,0.553371429,0.581485714,0.3552,0.549485714,0.652114286,0.566171429
2021/7/28,0.096228571,0.717028571,0.605942857,0.905371429,0.581485714,0.585828571,0.330285714,0.548571429,0.616228571,0.559314286
2021/7/29,0.095771429,0.7152,0.650971429,0.914514286,0.591314286,0.587428571,0.363657143,0.560914286,0.665142857,0.573714286
2021/7/30,0.095085714,0.692342857,0.637257143,0.905371429,0.5744,0.552914286,0.363428571,0.534628571,0.659657143,0.557257143
2021/8/2,0.118171429,0.713142857,0.637028571,0.902628571,0.577371429,0.600914286,0.379885714,0.578285714,0.684571429,0.595657143
2021/8/3,0.119542857,0.720685714,0.604342857,0.892571429,0.626971429,0.599085714,0.371885714,0.573257143,0.667657143,0.586971429
2021/8/4,0.1216,0.720228571,0.640457143,0.911542857,0.618742857,0.612571429,0.398628571,0.592228571,0.6992,0.616457143
2021/8/5,0.116114286,0.708571429,0.617828571,0.901485714,0.597485714,0.595885714,0.3872,0.575314286,0.686857143,0.597942857
2021/8/6,0.121371429,0.703542857,0.608457143,0.908571429,0.562742857,0.581257143,0.3936,0.568457143,0.696457143,0.597028571
2021/8/9,0.149028571,0.724571429,0.626971429,0.9088,0.585371429,0.629028571,0.419657143,0.608457143,0.715885714,0.637028571
2021/8/10,0.160228571,0.742171429,0.608,0.9072,0.602971429,0.654628571,0.429028571,0.629028571,0.725942857,0.664457143
2021/8/11,0.1808,0.733485714,0.600914286,0.914057143,0.578514286,0.649142857,0.445714286,0.629942857,0.739428571,0.675657143
2021/8/12,0.1792,0.7248,0.593142857,0.903542857,0.554285714,0.630628571,0.445942857,0.615771429,0.735085714,0.661485714
2021/8/13,0.180571429,0.7264,0.544228571,0.906514286,0.556342857,0.623085714,0.447314286,0.611428571,0.7392,0.659657143
2021/8/16,0.189028571,0.732114286,0.546285714,0.899885714,0.565028571,0.632,0.4448,0.616914286,0.732342857,0.654171429
2021/8/17,0.165942857,0.7008,0.498057143,0.888,0.523657143,0.5808,0.3968,0.561371429,0.684114286,0.588342857
2021/8/18,0.196571429,0.696,0.4912,0.874057143,0.512,0.601142857,0.393828571,0.582171429,0.678857143,0.609371429
2021/8/19,0.1696,0.697142857,0.501028571,0.880228571,0.511542857,0.578514286,0.391314286,0.563657143,0.681371429,0.594057143
2021/8/20,0.163657143,0.675428571,0.506057143,0.881142857,0.462857143,0.543085714,0.378285714,0.530742857,0.682742857,0.565714286
2021/8/23,0.172571429,0.672914286,0.541028571,0.898514286,0.485485714,0.568685714,0.4032,0.56,0.725028571,0.614628571
2021/8/24,0.180571429,0.685257143,0.537142857,0.902171429,0.494857143,0.588342857,0.410971429,0.583542857,0.725714286,0.637257143
2021/8/25,0.182171429,0.691657143,0.517257143,0.9072,0.504,0.589028571,0.426285714,0.590171429,0.734628571,0.653257143
2021/8/26,0.1664,0.671314286,0.493257143,0.907657143,0.465828571,0.551771429,0.410971429,0.552457143,0.717257143,0.614171429
2021/8/27,0.178285714,0.675428571,0.503314286,0.903542857,0.463771429,0.552914286,0.419657143,0.553371429,0.7104,0.616228571
2021/8/30,0.157257143,0.663542857,0.472,0.912685714,0.426971429,0.517714286,0.402057143,0.520914286,0.7072,0.594742857
2021/8/31,0.175542857,0.655085714,0.407314286,0.903542857,0.403657143,0.498514286,0.408,0.504228571,0.704914286,0.588114286
2021/9/1,0.1952,0.671085714,0.408914286,0.876114286,0.407542857,0.533485714,0.394971429,0.533485714,0.6752,0.592
2021/9/2,0.224,0.664,0.387657143,0.889828571,0.388114286,0.538057143,0.424228571,0.551314286,0.690971429,0.6128
2021/9/3,0.226971429,0.667885714,0.394514286,0.875885714,0.392228571,0.525942857,0.418285714,0.5376,0.6864,0.598857143
2021/9/6,0.2432,0.690971429,0.425142857,0.885257143,0.434057143,0.577371429,0.439085714,0.587657143,0.703314286,0.6432
2021/9/7,0.282971429,0.699428571,0.433828571,0.9024,0.442057143,0.621485714,0.484571429,0.636342857,0.734628571,0.677257143
2021/9/8,0.294628571,0.688457143,0.458742857,0.8976,0.434514286,0.615314286,0.504685714,0.638857143,0.739657143,0.682514286
2021/9/9,0.306514286,0.685942857,0.429028571,0.900571429,0.434742857,0.624457143,0.526857143,0.651885714,0.742857143,0.6896
2021/9/10,0.304,0.692342857,0.455771429,0.901942857,0.424685714,0.637485714,0.523428571,0.661942857,0.744457143,0.692342857
2021/9/13,0.331885714,0.682514286,0.434514286,0.901257143,0.423085714,0.641828571,0.549485714,0.672,0.765257143,0.706971429
2021/9/14,0.289142857,0.677028571,0.421942857,0.906742857,0.435428571,0.601828571,0.523428571,0.627885714,0.7536,0.6848
2021/9/15,0.285942857,0.652342857,0.420114286,0.917485714,0.413028571,0.581942857,0.539657143,0.616228571,0.7712,0.687314286
2021/9/16,0.270857143,0.647542857,0.386742857,0.887542857,0.4128,0.5472,0.500342857,0.581257143,0.725942857,0.651657143
2021/9/17,0.251657143,0.667885714,0.389028571,0.887542857,0.466742857,0.548342857,0.481142857,0.573257143,0.719542857,0.642514286
2021/9/22,0.269714286,0.636342857,0.381257143,0.887085714,0.458742857,0.5312,0.501942857,0.568,0.722057143,0.645257143
2021/9/23,0.277485714,0.638857143,0.407085714,0.884342857,0.453028571,0.549485714,0.510171429,0.5824,0.727542857,0.656457143
2021/9/24,0.239314286,0.664457143,0.412114286,0.899657143,0.472457143,0.547428571,0.477257143,0.570514286,0.714285714,0.638171429
2021/9/27,0.207771429,0.712457143,0.423771429,0.892342857,0.495771429,0.565257143,0.418971429,0.565942857,0.676342857,0.608228571
2021/9/28,0.248457143,0.702171429,0.412342857,0.877714286,0.480228571,0.576228571,0.425828571,0.578971429,0.676571429,0.618971429
2021/9/29,0.214171429,0.694857143,0.376,0.864,0.454628571,0.528914286,0.368685714,0.515885714,0.608228571,0.546514286
2021/9/30,0.219657143,0.708571429,0.395885714,0.896457143,0.480228571,0.557257143,0.395885714,0.551085714,0.661714286,0.593371429
2021/10/8,0.238171429,0.734171429,0.435428571,0.885028571,0.501714286,0.610057143,0.395885714,0.596571429,0.6768,0.636342857
2021/10/11,0.250742857,0.738285714,0.447085714,0.8864,0.506742857,0.637257143,0.4,0.617142857,0.690057143,0.647314286
2021/10/12,0.227428571,0.7408,0.410057143,0.879771429,0.506057143,0.608685714,0.372571429,0.5776,0.655771429,0.603428571
2021/10/13,0.207542857,0.7616,0.4224,0.896914286,0.528,0.629714286,0.373028571,0.600228571,0.670628571,0.623542857
2021/10/14,0.198628571,0.759771429,0.420342857,0.910171429,0.494857143,0.613485714,0.3776,0.587657143,0.681371429,0.623771429
2021/10/15,0.202514286,0.7648,0.450742857,0.932114286,0.487314286,0.630171429,0.383085714,0.605485714,0.691428571,0.638857143
2021/10/18,0.2176,0.742171429,0.449828571,0.9584,0.485028571,0.626285714,0.409142857,0.608914286,0.741028571,0.661714286
2021/10/19,0.231085714,0.771885714,0.455771429,0.948342857,0.496,0.645485714,0.421714286,0.634742857,0.7456,0.681371429
2021/10/20,0.215314286,0.773714286,0.4448,0.948342857,0.481371429,0.633371429,0.417371429,0.617371429,0.739428571,0.671542857
2021/10/21,0.242057143,0.769142857,0.415314286,0.9392,0.461485714,0.627885714,0.406857143,0.615314286,0.722971429,0.664685714
2021/10/22,0.226514286,0.792914286,0.449828571,0.938057143,0.471085714,0.6528,0.389028571,0.629942857,0.709942857,0.663314286
2021/10/25,0.227885714,0.784685714,0.434057143,0.947885714,0.469257143,0.655085714,0.404571429,0.637028571,0.735085714,0.677028571
2021/10/26,0.214628571,0.777371429,0.456914286,0.944,0.450285714,0.637485714,0.395885714,0.620114286,0.717714286,0.658514286
2021/10/27,0.192228571,0.768685714,0.401142857,0.946971429,0.441828571,0.590628571,0.378971429,0.570514286,0.6928,0.613257143
2021/10/28,0.171657143,0.761828571,0.388571429,0.932342857,0.440228571,0.552228571,0.345828571,0.519542857,0.643885714,0.568228571
2021/10/29,0.1648,0.773028571,0.392228571,0.937828571,0.461942857,0.576228571,0.346514286,0.551314286,0.660342857,0.594971429
2021/11/1,0.168914286,0.761142857,0.4016,0.9248,0.423085714,0.524571429,0.340571429,0.507428571,0.654628571,0.572571429
2021/11/2,0.1408,0.755657143,0.4064,0.919314286,0.402057143,0.483885714,0.332342857,0.470628571,0.630171429,0.539885714
2021/11/3,0.147428571,0.741028571,0.413714286,0.9056,0.419428571,0.475428571,0.3456,0.470628571,0.6384,0.542628571
2021/11/4,0.147885714,0.775085714,0.429485714,0.914971429,0.418971429,0.498742857,0.353828571,0.493942857,0.656685714,0.568
2021/11/5,0.1312,0.768228571,0.4304,0.893257143,0.401828571,0.468571429,0.324114286,0.456228571,0.616228571,0.529371429
2021/11/8,0.134171429,0.765942857,0.416685714,0.914971429,0.382171429,0.474742857,0.336228571,0.466514286,0.629942857,0.540571429
2021/11/9,0.131428571,0.758171429,0.44,0.918628571,0.391542857,0.473142857,0.347657143,0.469485714,0.651885714,0.556114286
2021/11/10,0.126171429,0.735314286,0.453714286,0.910171429,0.423314286,0.457371429,0.344914286,0.458285714,0.658285714,0.549942857
2021/11/11,0.157257143,0.752228571,0.495771429,0.918857143,0.431085714,0.520228571,0.3696,0.514742857,0.685485714,0.594742857
2021/11/12,0.151542857,0.750857143,0.501942857,0.922057143,0.4304,0.514285714,0.3776,0.514514286,0.704914286,0.6048
2021/11/15,0.151771429,0.747428571,0.495085714,0.889142857,0.461028571,0.503314286,0.358628571,0.501257143,0.693028571,0.594514286
2021/11/16,0.141028571,0.765257143,0.475885714,0.877942857,0.495542857,0.502628571,0.344,0.493257143,0.674971429,0.583085714
2021/11/17,0.144,0.7616,0.4848,0.895314286,0.496685714,0.5088,0.363657143,0.507657143,0.709028571,0.604114286
2021/11/18,0.134628571,0.741942857,0.439771429,0.888457143,0.4592,0.469485714,0.3536,0.471085714,0.701028571,0.582171429
2021/11/19,0.158857143,0.762514286,0.472685714,0.908114286,0.466285714,0.521828571,0.384914286,0.522514286,0.737828571,0.619428571
2021/11/22,0.1488,0.768,0.5008,0.918857143,0.4288,0.52,0.389714286,0.526628571,0.743085714,0.628114286
2021/11/23,0.153828571,0.764571429,0.481371429,0.912,0.430857143,0.521142857,0.390171429,0.528457143,0.742171429,0.625142857
2021/11/24,0.159085714,0.769371429,0.458514286,0.890285714,0.429028571,0.512914286,0.384685714,0.520685714,0.728457143,0.618057143
2021/11/25,0.149942857,0.761371429,0.437257143,0.880914286,0.448685714,0.4992,0.372114286,0.501028571,0.717257143,0.605714286
2021/11/26,0.130742857,0.742628571,0.393828571,0.876114286,0.424685714,0.463085714,0.362057143,0.471542857,0.704914286,0.577371429
2021/11/29,0.1264,0.746742857,0.391771429,0.898514286,0.428342857,0.458742857,0.365714286,0.467885714,0.720228571,0.585371429
2021/11/30,0.125942857,0.727085714,0.415314286,0.898514286,0.423085714,0.4464,0.3728,0.461942857,0.733485714,0.587657143
2021/12/1,0.146742857,0.730057143,0.424914286,0.892114286,0.407771429,0.463771429,0.381257143,0.479085714,0.741714286,0.605257143
2021/12/2,0.165942857,0.741257143,0.410514286,0.898514286,0.3984,0.482742857,0.377142857,0.490285714,0.735542857,0.608228571
2021/12/3,0.1808,0.765942857,0.440457143,0.904457143,0.411428571,0.520457143,0.4,0.533714286,0.748571429,0.640914286
2021/12/6,0.181485714,0.748571429,0.394514286,0.863085714,0.3728,0.497371429,0.374857143,0.500571429,0.694628571,0.592457143
2021/12/7,0.196114286,0.759771429,0.393371429,0.858057143,0.386971429,0.525485714,0.370971429,0.5232,0.6864,0.600914286
2021/12/8,0.199085714,0.795657143,0.462628571,0.876342857,0.408,0.5824,0.399542857,0.575771429,0.716114286,0.654857143
2021/12/9,0.2112,0.814171429,0.5088,0.867657143,0.456685714,0.6336,0.404342857,0.621942857,0.719771429,0.689828571
2021/12/10,0.2,0.809371429,0.483657143,0.878857143,0.4304,0.6128,0.398628571,0.602057143,0.7232,0.684571429
2021/12/13,0.209142857,0.835428571,0.491428571,0.928,0.536,0.774628571,0.392685714,0.758857143,0.706057143,0.704228571
2021/12/14,0.191085714,0.826514286,0.490742857,0.919771429,0.5472,0.762742857,0.385371429,0.7408,0.701485714,0.687771429
2021/12/15,0.194742857,0.816,0.468342857,0.919085714,0.505828571,0.749257143,0.386971429,0.7312,0.691428571,0.6736
2021/12/16,0.216914286,0.810285714,0.473828571,0.926171429,0.517257143,0.760685714,0.4096,0.751314286,0.711771429,0.705371429
2021/12/17,0.203657143,0.786742857,0.437714286,0.905142857,0.4976,0.731428571,0.392,0.717714286,0.676571429,0.659428571
2021/12/20,0.194742857,0.776685714,0.4112,0.872685714,0.4832,0.696457143,0.361828571,0.668114286,0.648685714,0.603428571
2021/12/21,0.220571429,0.780342857,0.429485714,0.872914286,0.4976,0.714057143,0.385142857,0.700571429,0.663771429,0.641142857
2021/12/22,0.203428571,0.781714286,0.441371429,0.869942857,0.486857143,0.706971429,0.389257143,0.694171429,0.674971429,0.640457143
2021/12/23,0.218971429,0.795657143,0.444571429,0.872457143,0.469942857,0.724342857,0.399771429,0.705828571,0.667428571,0.651657143
2021/12/24,0.203885714,0.805485714,0.445942857,0.843885714,0.481828571,0.710857143,0.383314286,0.690742857,0.6368,0.618057143
2021/12/27,0.209142857,0.7968,0.437942857,0.840228571,0.493028571,0.706742857,0.3808,0.687771429,0.634514286,0.615085714
2021/12/28,0.206171429,0.802285714,0.444114286,0.849371429,0.493942857,0.721371429,0.383314286,0.6992,0.646628571,0.636342857
2021/12/29,0.187885714,0.760685714,0.4112,0.835657143,0.470171429,0.667428571,0.363885714,0.649371429,0.639085714,0.592457143
2021/12/30,0.191314286,0.764571429,0.4416,0.834742857,0.471314286,0.678628571,0.384685714,0.6688,0.6544,0.615771429
2021/12/31,0.208,0.7632,0.4432,0.855771429,0.485028571,0.695314286,0.398628571,0.685485714,0.677257143,0.640457143
2022/1/4,0.226971429,0.769371429,0.450057143,0.829485714,0.4528,0.689828571,0.397714286,0.678857143,0.672914286,0.6416
2022/1/5,0.234742857,0.765257143,0.405028571,0.813028571,0.4416,0.669257143,0.360228571,0.648228571,0.631542857,0.594285714
2022/1/6,0.234514286,0.740571429,0.386971429,0.821257143,0.439542857,0.649828571,0.368,0.625828571,0.648914286,0.595428571
2022/1/7,0.264228571,0.729142857,0.371885714,0.806171429,0.429714286,0.659885714,0.352914286,0.628342857,0.6144,0.576228571
2022/1/10,0.272914286,0.7376,0.378285714,0.7968,0.439771429,0.664685714,0.3584,0.633142857,0.623314286,0.589714286
2022/1/11,0.272,0.695085714,0.340114286,0.786971429,0.434971429,0.634514286,0.339428571,0.598857143,0.598857143,0.556114286
2022/1/12,0.262628571,0.723885714,0.355657143,0.810057143,0.449371429,0.658742857,0.357028571,0.630628571,0.631771429,0.595885714
2022/1/13,0.2512,0.672457143,0.322971429,0.797714286,0.413257143,0.616685714,0.326857143,0.578057143,0.593828571,0.541942857
2022/1/14,0.200914286,0.661485714,0.332114286,0.809371429,0.429714286,0.592,0.321142857,0.546514286,0.605485714,0.526628571
2022/1/17,0.211428571,0.668571429,0.369828571,0.821028571,0.4352,0.605714286,0.336914286,0.570057143,0.632914286,0.5552
2022/1/18,0.245257143,0.677257143,0.3792,0.797714286,0.405942857,0.619428571,0.338057143,0.585371429,0.610285714,0.556571429
2022/1/19,0.253942857,0.664685714,0.364114286,0.773714286,0.381485714,0.597942857,0.327771429,0.559771429,0.583314286,0.518628571
2022/1/20,0.285714286,0.694857143,0.3536,0.767085714,0.3776,0.624914286,0.316342857,0.577828571,0.544,0.508342857
2022/1/21,0.248914286,0.690971429,0.326628571,0.760228571,0.3456,0.586514286,0.293257143,0.536914286,0.517028571,0.471771429
2022/1/24,0.240685714,0.671314286,0.336914286,0.770971429,0.3312,0.578057143,0.291657143,0.530285714,0.517257143,0.468342857
2022/1/25,0.180571429,0.643657143,0.293257143,0.757485714,0.3168,0.515657143,0.249828571,0.450514286,0.464,0.410971429
2022/1/26,0.1984,0.6592,0.298514286,0.778285714,0.308571429,0.546285714,0.2624,0.476571429,0.477028571,0.426514286
2022/1/27,0.176685714,0.637942857,0.2544,0.762057143,0.299885714,0.493028571,0.2192,0.428571429,0.4368,0.392228571
2022/1/28,0.152,0.608228571,0.242514286,0.749485714,0.288457143,0.448914286,0.211657143,0.392,0.435885714,0.372342857
2022/2/7,0.2208,0.622628571,0.2432,0.760914286,0.303542857,0.507657143,0.242285714,0.444114286,0.4592,0.407771429
2022/2/8,0.271542857,0.603428571,0.231771429,0.738057143,0.2912,0.506742857,0.260114286,0.448,0.461714286,0.416
2022/2/9,0.282057143,0.637942857,0.245714286,0.744914286,0.306057143,0.537828571,0.28,0.480457143,0.489142857,0.442971429
2022/2/10,0.306742857,0.6304,0.239085714,0.730971429,0.292342857,0.536228571,0.282514286,0.478857143,0.480457143,0.438628571
2022/2/11,0.325942857,0.633142857,0.234285714,0.740114286,0.271771429,0.541942857,0.271771429,0.473828571,0.466057143,0.432228571
2022/2/14,0.274057143,0.638628571,0.231771429,0.7456,0.2784,0.507428571,0.256457143,0.445028571,0.462171429,0.417142857
2022/2/15,0.250971429,0.645942857,0.254628571,0.759314286,0.3168,0.530285714,0.272457143,0.466514286,0.488914286,0.431542857
2022/2/16,0.271771429,0.650285714,0.248,0.756114286,0.318857143,0.544,0.278857143,0.478628571,0.500342857,0.449142857
2022/2/17,0.264685714,0.6432,0.248228571,0.764342857,0.313142857,0.5488,0.276342857,0.478171429,0.506742857,0.447771429
2022/2/18,0.305828571,0.652342857,0.253942857,0.763885714,0.322514286,0.571657143,0.291657143,0.5104,0.517257143,0.466057143
2022/2/21,0.303085714,0.648685714,0.264685714,0.775085714,0.333714286,0.573257143,0.298742857,0.520457143,0.543085714,0.480685714
2022/2/22,0.2752,0.6112,0.247085714,0.772571429,0.312457143,0.523657143,0.285028571,0.464457143,0.5264,0.4512
2022/2/23,0.258057143,0.6208,0.283885714,0.781028571,0.322971429,0.538285714,0.299885714,0.487542857,0.558628571,0.469257143
2022/2/24,0.208914286,0.582171429,0.2608,0.774171429,0.304,0.468571429,0.276571429,0.424,0.516571429,0.417142857
2022/2/25,0.199314286,0.589485714,0.266057143,0.788342857,0.332114286,0.480228571,0.287771429,0.442514286,0.529371429,0.431085714
2022/2/28,0.207085714,0.585142857,0.2656,0.805257143,0.335314286,0.491657143,0.296457143,0.450971429,0.544914286,0.441371429
2022/3/1,0.2352,0.623085714,0.270171429,0.811657143,0.3472,0.539885714,0.303771429,0.488685714,0.558171429,0.467428571
2022/3/2,0.2416,0.605257143,0.256914286,0.810057143,0.343542857,0.517714286,0.307428571,0.4736,0.558857143,0.463771429
2022/3/3,0.280228571,0.584,0.237714286,0.798857143,0.341257143,0.506971429,0.308114286,0.466285714,0.541257143,0.459657143
2022/3/4,0.244571429,0.565714286,0.229485714,0.773028571,0.330514286,0.4624,0.293485714,0.424685714,0.512228571,0.420571429
2022/3/7,0.204342857,0.5344,0.199771429,0.746285714,0.295085714,0.381942857,0.250514286,0.350171429,0.472,0.360457143
2022/3/8,0.133257143,0.530971429,0.196571429,0.747885714,0.265371429,0.332342857,0.182628571,0.302857143,0.417371429,0.300571429
2022/3/9,0.110628571,0.538057143,0.198628571,0.755657143,0.2496,0.313371429,0.154971429,0.2832,0.398628571,0.278171429
2022/3/10,0.121828571,0.550171429,0.206628571,0.785142857,0.280914286,0.344685714,0.178742857,0.312685714,0.4464,0.314514286
2022/3/11,0.1232,0.535771429,0.194742857,0.7488,0.296685714,0.341485714,0.187657143,0.3104,0.434971429,0.314742857
2022/3/14,0.084571429,0.5088,0.165942857,0.723885714,0.282057143,0.2752,0.154742857,0.256914286,0.380114286,0.2512
2022/3/15,0.040685714,0.498057143,0.1488,0.729828571,0.249371429,0.188571429,0.117257143,0.174628571,0.303085714,0.179428571
2022/3/16,0.054628571,0.508342857,0.167542857,0.750171429,0.268571429,0.261942857,0.128914286,0.2384,0.3552,0.229028571
2022/3/17,0.064457143,0.52,0.181942857,0.753828571,0.308342857,0.293028571,0.146742857,0.265371429,0.3872,0.261485714
2022/3/18,0.104,0.520457143,0.1776,0.746971429,0.313828571,0.3168,0.158857143,0.286628571,0.408,0.288
2022/3/21,0.094171429,0.523885714,0.183771429,0.766857143,0.335085714,0.310628571,0.167542857,0.282971429,0.432228571,0.294857143
2022/3/22,0.1184,0.525485714,0.183085714,0.762285714,0.3072,0.320914286,0.163885714,0.287542857,0.426057143,0.299885714
2022/3/23,0.117028571,0.530285714,0.183771429,0.763428571,0.335085714,0.3328,0.171657143,0.299657143,0.444342857,0.312685714
2022/3/24,0.111542857,0.518171429,0.162057143,0.735314286,0.352685714,0.312228571,0.158857143,0.281371429,0.416457143,0.288457143
2022/3/25,0.098285714,0.5024,0.150628571,0.717257143,0.308571429,0.275885714,0.143542857,0.254628571,0.392228571,0.2576
2022/3/28,0.117714286,0.493942857,0.144228571,0.708114286,0.295085714,0.268114286,0.145142857,0.249142857,0.375771429,0.250971429
2022/3/29,0.116342857,0.488685714,0.133485714,0.707428571,0.304228571,0.2624,0.142857143,0.244571429,0.36,0.242742857
2022/3/30,0.140342857,0.507428571,0.144685714,0.719771429,0.334628571,0.305142857,0.168685714,0.278171429,0.395428571,0.281371429
2022/3/31,0.150857143,0.501714286,0.132342857,0.704685714,0.328914286,0.289828571,0.154285714,0.263314286,0.366628571,0.264685714
2022/4/1,0.173257143,0.513142857,0.133028571,0.704914286,0.310857143,0.312685714,0.165714286,0.277942857,0.364114286,0.281371429
2022/4/6,0.210971429,0.500114286,0.120457143,0.685257143,0.306514286,0.305371429,0.1616,0.273371429,0.359085714,0.28
2022/4/7,0.1664,0.488,0.107657143,0.6704,0.277485714,0.274514286,0.130742857,0.2448,0.3184,0.238171429
2022/4/8,0.198171429,0.479542857,0.104685714,0.671542857,0.265142857,0.290742857,0.1328,0.2576,0.3104,0.2464
2022/4/11,0.151085714,0.464914286,0.085942857,0.647542857,0.252114286,0.225371429,0.116342857,0.203657143,0.261714286,0.194742857
2022/4/12,0.165942857,0.488914286,0.093257143,0.653257143,0.2864,0.268571429,0.123428571,0.2352,0.2784,0.223085714
2022/4/13,0.155885714,0.479314286,0.083885714,0.642057143,0.2576,0.245485714,0.118171429,0.216914286,0.2544,0.2032
2022/4/14,0.186057143,0.504914286,0.091885714,0.635428571,0.2688,0.277257143,0.125485714,0.242971429,0.267657143,0.222628571
